,Course Name/Group Name,Credits,Instructor,Time,Time.1,Time.2,day1,day2,day3,start_time123,end_time123,day4,day5,start_time456,end_time456,start_time7,end_time7,day7,start_time8,end_time8,day8
693,VIBRATION OF CONTINUOUS SYSTEM(ME626),3-0-0-0(9),SHAKTI SINGH  GUPTA (I),MTh 09:00-10:15,,,M,Th,,9:00 AM,10:15 AM,,,,,,,,,,
694,VIBRATION OF CONTINUOUS SYSTEMS(ME626A),3-0-0-0(9),SHAKTI SINGH  GUPTA (I),M (T210) Th (T210)  09:00-10:15,,,M,Th,,9:00 AM,10:15 AM,,,,,,,,,,
695,NUMERICAL FLUID FLOW AND HEAT TRANSFER(ME630),3-0-0-0(9),ARUN KUMAR  SAHA   (I),"TF 12:00-13:00 ,W 14:00-15:00",,,T,F,,12:00 PM,13:00 PM,W,,14:00 PM,15:00 PM,,,,,,
696,COMPUTATIONAL FLUID DYNAMICS AND HEAT TRANSFER(ME630A),3-0-0-0(9),ARUN KUMAR  SAHA   (I),"T (T112) F (T112)  12:00-13:00 ,W (T112)  14:00-15:00",,,T,F,,12:00 PM,13:00 PM,W,,14:00 PM,15:00 PM,,,,,,
697,VISCOUS FLOW THEORY(ME631),3-0-0-0(9),Anikesh Pal(I),WF 10:30-12:00,,,W,F,,10:30 AM,12:00 PM,,,,,,,,,,
698,VISCOUS FLOW THEORY(ME631A),3-0-0-0(9),Anikesh Pal(I),W (L14) F (L14)  10:30-12:00,,,W,F,,10:30 AM,12:00 PM,,,,,,,,,,
699,CONDUCTION AND RADIATION(ME641),3-0-0-0(9),Shyam Gopalakrishnan(I),MTh 10:30-12:00,,,M,Th,,10:30 AM,12:00 PM,,,,,,,,,,
700,CONDUCTION AND RADIATION(ME641A),3-0-0-0(9),Shyam Gopalakrishnan(I),M (T109) Th (T109)  10:30-12:00,,,M,Th,,10:30 AM,12:00 PM,,,,,,,,,,
701,COMPUTER AIDED DESIGN OF THERMAL SYSTEMS(ME648),3-0-0-0(9),PRADIPTA K  PANIGRAHI (I),"W 12:00-13:00 ,F 14:00-15:00 ,T 17:00-18:00",,,W,1,,12:00 PM,13:00 PM,F,,14:00 PM,15:00 PM,17:00 PM,18:00 PM,T,,,
702,COMPUTER AIDED DESIGN OF THERMAL SYSTEMS(ME648A),3-0-0-0(9),PRADIPTA K  PANIGRAHI (I),"W (T211)  12:00-13:00 ,F (T211)  14:00-15:00 ,T (T210)  17:00-18:00",,,W,1,,12:00 PM,13:00 PM,F,,14:00 PM,15:00 PM,17:00 PM,18:00 PM,T,,,
703,BUBBLES AND DROPLETS(ME655),3-0-0-0(9),Aditya  Saurabh(I),MTh 12:00-13:15,,,M,Th,,12:00 PM,13:15 PM,,,,,,,,,,
704,BUBBLES AND DROPLETS(ME655A),3-0-0-0(9),Aditya  Saurabh(I),M (T201) Th (T201)  12:00-13:15,,,M,Th,,12:00 PM,13:15 PM,,,,,,,,,,
